Industry,Names Date,VWRETURN
6,19650930,0.05697
6,19651031,0.05342
6,19651130,0.03602
6,19651231,-0.01261
6,19660131,0.01714
6,19660228,0.05692
6,19660331,-0.00616
6,19660430,0.08078
6,19660531,-0.05747
6,19660630,0.00501
6,19660731,-0.01481
6,19660831,-0.05694
6,19660930,-0.01672
6,19661031,0.00979
6,19661130,0.12022
6,19661231,0.0088
6,19670131,0.10871
6,19670228,0.06647
6,19670331,0.05828
6,19670430,0.08323
6,19670531,-0.04028
6,19670630,0.06776
6,19670731,0.04326
6,19670831,-0.00777
6,19670930,0.08793
6,19671031,0.0572
6,19671130,0.0185
6,19671231,0.02668
6,19680131,-0.08064
6,19680229,-0.04452
6,19680331,0.04759
6,19680430,0.13089
6,19680531,0.04253
6,19680630,-0.01812
6,19680731,-0.05327
6,19680831,0.00667
6,19680930,0.03199
6,19681031,-0.04591
6,19681130,0.08902
6,19681231,-0.05109
6,19690131,-0.04481
6,19690228,-0.03447
6,19690331,0.05658
6,19690430,0.04022
6,19690531,-0.01499
6,19690630,0.00258
6,19690731,-0.05093
6,19690831,0.07359
6,19690930,0.00537
6,19691031,0.06798
6,19691130,-0.01498
6,19691231,-0.00224
6,19700131,-0.0876
6,19700228,0.03265
6,19700331,-0.02672
6,19700430,-0.14088
6,19700531,-0.08904
6,19700630,-0.11628
6,19700731,0.0296
6,19700831,0.08407
6,19700930,0.10957
6,19701031,-0.02825
6,19701130,0.04279
6,19701231,0.04782
6,19710131,0.0585
6,19710228,0.03008
6,19710331,0.08392
6,19710430,0.02624
6,19710531,-0.05794
6,19710630,-0.02137
6,19710731,-0.08371
6,19710831,0.05918
6,19710930,-0.01196
6,19711031,-0.04007
6,19711130,0.02141
6,19711231,0.11456
6,19720131,0.08776
6,19720229,0.01944
6,19720331,0.01314
6,19720430,0.00915
6,19720531,0.03955
6,19720630,-0.02328
6,19720731,0.01283
6,19720831,0.03151
6,19720930,-0.00971
6,19721031,-0.03044
6,19721130,0.02808
6,19721231,0.02204
6,19730131,0.02514
6,19730228,-0.03069
6,19730331,-0.01037
6,19730430,-0.06216
6,19730531,-0.02497
6,19730630,-0.00037
6,19730731,0.05882
6,19730831,-0.03549
6,19730930,-0.01086
6,19731031,0.04788
6,19731130,-0.10596
6,19731231,-0.03824
6,19740131,0.01708
6,19740228,-0.00314
6,19740331,-0.02124
6,19740430,-0.03313
6,19740531,-0.03513
6,19740630,-0.02707
6,19740731,-0.07244
6,19740831,-0.04543
6,19740930,-0.16332
6,19741031,0.15718
6,19741130,-0.04847
6,19741231,-0.04812
6,19750131,0.16462
6,19750228,0.13811
6,19750331,0.01789
6,19750430,0.06513
6,19750531,0.06577
6,19750630,0.02573
6,19750731,-0.09157
6,19750831,-0.02712
6,19750930,-0.00658
6,19751031,0.08794
6,19751130,0.0527
6,19751231,-0.00987
6,19760131,0.18743
6,19760229,0.01594
6,19760331,0.03441
6,19760430,-0.03084
6,19760531,0.00627
6,19760630,0.08263
6,19760731,-0.02075
6,19760831,-0.00673
6,19760930,0.02809
6,19761031,-0.04191
6,19761130,0.01664
6,19761231,0.04189
6,19770131,-0.03519
6,19770228,-0.00534
6,19770331,0.00261
6,19770430,-0.03226
6,19770531,-0.01112
6,19770630,0.08005
6,19770731,0.00113
6,19770831,0.00774
6,19770930,-0.0177
6,19771031,-0.03067
6,19771130,0.05526
6,19771231,0.02514
6,19780131,-0.04579
6,19780228,-0.03196
6,19780331,0.00032
6,19780430,0.13574
6,19780531,0.02185
6,19780630,0.0008
6,19780731,0.08942
6,19780831,0.06597
6,19780930,-0.03788
6,19781031,-0.0979
6,19781130,0.05603
6,19781231,0.06819
6,19790131,0.04749
6,19790228,-0.03102
6,19790331,0.08191
6,19790430,0.00494
6,19790531,-0.01324
6,19790630,0.00978
6,19790731,-0.01326
6,19790831,0.06527
6,19790930,-0.01225
6,19791031,-0.07506
6,19791130,0.08784
6,19791231,0.02107
6,19800131,0.08038
6,19800229,-0.03159
6,19800331,-0.12434
6,19800430,0.0122
6,19800531,0.0519
6,19800630,0.03379
6,19800731,0.16267
6,19800831,0.04201
6,19800930,0.02615
6,19801031,0.02335
6,19801130,0.11226
6,19801231,-0.00326
6,19810131,-0.0813
6,19810228,0.0035
6,19810331,0.0649
6,19810430,0.0137
6,19810531,0.05997
6,19810630,-0.06941
6,19810731,-0.03203
6,19810831,-0.06826
6,19810930,-0.03077
6,19811031,0.07037
6,19811130,0.02306
6,19811231,0.00323
6,19820131,0.03329
6,19820228,-0.04628
6,19820331,-0.03046
6,19820430,0.08025
6,19820531,-0.05031
6,19820630,-0.01838
6,19820731,0.02423
6,19820831,0.13608
6,19820930,0.01578
6,19821031,0.1818
6,19821130,0.12602
6,19821231,0.03692
6,19830131,0.09646
6,19830228,0.04448
6,19830331,0.0138
6,19830430,0.08897
6,19830531,0.04226
6,19830630,0.07394
6,19830731,-0.04393
6,19830831,-0.00661
6,19830930,0.02993
6,19831031,-0.06141
6,19831130,0.03764
6,19831231,0.00605
6,19840131,-0.05593
6,19840229,-0.05258
6,19840331,0.01897
6,19840430,0.00248
6,19840531,-0.05156
6,19840630,0.0248
6,19840731,-0.01364
6,19840831,0.14631
6,19840930,-0.03336
6,19841031,0.00202
6,19841130,-0.03651
6,19841231,0.02855
6,19850131,0.13427
6,19850228,-0.00839
6,19850331,-0.05229
6,19850430,-0.03347
6,19850531,0.03428
6,19850630,-0.00345
6,19850731,0.05064
6,19850831,-0.02203
6,19850930,-0.04306
6,19851031,0.03459
6,19851130,0.09083
6,19851231,0.08701
6,19860131,0.00199
6,19860228,0.05715
6,19860331,0.00462
6,19860430,0.04518
6,19860531,0.01562
6,19860630,-0.03061
6,19860731,-0.07348
6,19860831,0.07493
6,19860930,-0.06521
6,19861031,0.02103
6,19861130,0.03889
6,19861231,-0.03166
6,19870131,0.1867
6,19870228,0.10154
6,19870331,0.03442
6,19870430,0.05256
6,19870531,0.01031
6,19870630,0.00443
6,19870731,0.01373
6,19870831,0.08185
6,19870930,-0.01954
6,19871031,-0.24943
6,19871130,-0.09386
6,19871231,0.13215
6,19880131,-0.01444
6,19880229,0.07887
6,19880331,-0.03854
6,19880430,0.03057
6,19880531,-0.01098
6,19880630,0.10022
6,19880731,-0.04401
6,19880831,-0.07477
6,19880930,0.03552
6,19881031,0.00433
6,19881130,-0.02944
6,19881231,0.05572
6,19890131,0.07793
6,19890228,-0.03587
6,19890331,-0.04489
6,19890430,0.0575
6,19890531,0.03392
6,19890630,-0.02724
6,19890731,0.03832
6,19890831,0.03156
6,19890930,-0.02174
6,19891031,-0.03194
6,19891130,-0.00934
6,19891231,-0.00216
6,19900131,-0.00649
6,19900228,0.04332
6,19900331,0.04912
6,19900430,-0.01302
6,19900531,0.13349
6,19900630,-0.00032
6,19900731,-0.06623
6,19900831,-0.1133
6,19900930,-0.04983
6,19901031,-0.01265
6,19901130,0.12223
6,19901231,0.05672
6,19910131,0.16421
6,19910228,0.07252
6,19910331,0.0211
6,19910430,-0.01813
6,19910531,0.04663
6,19910630,-0.07949
6,19910731,0.05981
6,19910831,0.03494
6,19910930,0.00336
6,19911031,0.03648
6,19911130,-0.03055
6,19911231,0.1011
6,19920131,0.08786
6,19920229,0.05
6,19920331,-0.04347
6,19920430,-0.01352
6,19920531,0.00471
6,19920630,-0.02567
6,19920731,0.03692
6,19920831,-0.03684
6,19920930,0.03827
6,19921031,0.04846
6,19921130,0.07683
6,19921231,0.02669
6,19930131,0.06858
6,19930228,-0.00469
6,19930331,0.02425
6,19930430,-0.03501
6,19930531,0.08954
6,19930630,0.00459
6,19930731,-0.02852
6,19930831,0.07927
6,19930930,0.02166
6,19931031,0.03187
6,19931130,0.00862
6,19931231,0.04005
6,19940131,0.05606
6,19940228,0.01568
6,19940331,-0.03855
6,19940430,0.00915
6,19940531,0.02012
6,19940630,-0.04739
6,19940731,0.04233
6,19940831,0.10016
6,19940930,0.00526
6,19941031,0.07637
6,19941130,-0.01818
6,19941231,0.03553
6,19950131,-0.00143
6,19950228,0.07717
6,19950331,0.06554
6,19950430,0.08858
6,19950531,0.03476
6,19950630,0.11262
6,19950731,0.08807
6,19950831,0.0135
6,19950930,0.0251
6,19951031,0.03869
6,19951130,0.01627
6,19951231,-0.02847
6,19960131,0.03692
6,19960229,0.07742
6,19960331,-0.01965
6,19960430,0.12669
6,19960531,0.0539
6,19960630,-0.04808
6,19960731,-0.06136
6,19960831,0.05691
6,19960930,0.11241
6,19961031,0.00868
6,19961130,0.12319
6,19961231,-0.01356
6,19970131,0.11321
6,19970228,-0.06274
6,19970331,-0.04684
6,19970430,0.09163
6,19970531,0.12697
6,19970630,0.02835
6,19970731,0.17042
6,19970831,-0.00099
6,19970930,0.04921
6,19971031,-0.06997
6,19971130,0.01953
6,19971231,-0.03358
6,19980131,0.06456
6,19980228,0.11507
6,19980331,0.02781
6,19980430,0.05292
6,19980531,-0.05606
6,19980630,0.09953
6,19980731,0.02165
6,19980831,-0.16776
6,19980930,0.16754
6,19981031,0.08125
6,19981130,0.13882
6,19981231,0.16667
6,19990131,0.18766
6,19990228,-0.1038
6,19990331,0.12696
6,19990430,0.03845
6,19990531,0.00545
6,19990630,0.12721
6,19990731,0.00423
6,19990831,0.06734
6,19990930,0.02629
6,19991031,0.08848
6,19991130,0.17281
6,19991231,0.29001
6,20000131,-0.01098
6,20000229,0.2788
6,20000331,0.04958
6,20000430,-0.08914
6,20000531,-0.09597
6,20000630,0.1932
6,20000731,-0.01951
6,20000831,0.14758
6,20000930,-0.11378
6,20001031,-0.04735
6,20001130,-0.19427
6,20001231,-0.03833
6,20010131,0.20321
6,20010228,-0.23233
6,20010331,-0.10909
6,20010430,0.21571
6,20010531,-0.02104
6,20010630,0.02032
6,20010731,-0.05301
6,20010831,-0.1153
6,20010930,-0.16495
6,20011031,0.18684
6,20011130,0.17621
6,20011231,0.00755
6,20020131,0.01021
6,20020228,-0.11611
6,20020331,0.08223
6,20020430,-0.10928
6,20020531,-0.02928
6,20020630,-0.09816
6,20020731,-0.08958
6,20020831,0.00394
6,20020930,-0.15077
6,20021031,0.22263
6,20021130,0.18934
6,20021231,-0.12611
6,20030131,-0.00581
6,20030228,0.01679
6,20030331,-0.00307
6,20030430,0.10898
6,20030531,0.11625
6,20030630,0.01104
6,20030731,0.06438
6,20030831,0.07214
6,20030930,0.00002
6,20031031,0.09364
6,20031130,0.02684
6,20031231,0.02537
6,20040131,0.06258
6,20040229,-0.02071
6,20040331,-0.02375
6,20040430,-0.05127
6,20040531,0.05826
6,20040630,0.03734
6,20040731,-0.07968
6,20040831,-0.03814
6,20040930,0.04104
6,20041031,0.05809
6,20041130,0.06446
6,20041231,0.03488
6,20050131,-0.04663
6,20050228,0.00143
6,20050331,-0.01852
6,20050430,-0.03738
6,20050531,0.08547
6,20050630,-0.00958
6,20050731,0.06171
6,20050831,0.00062
6,20050930,0.01374
6,20051031,-0.01508
6,20051130,0.07015
6,20051231,-0.00937
6,20060131,0.05078
6,20060228,-0.00589
6,20060331,0.03527
6,20060430,-0.00067
6,20060531,-0.06344
6,20060630,-0.0059
6,20060731,-0.02762
6,20060831,0.07493
6,20060930,0.0415
6,20061031,0.0475
6,20061130,0.03815
6,20061231,-0.00195
6,20070131,0.0216
6,20070228,-0.01555
6,20070331,0.00844
6,20070430,0.05413
6,20070531,0.04705
6,20070630,0.01383
6,20070731,-0.00286
6,20070831,0.03396
6,20070930,0.04927
6,20071031,0.08551
6,20071130,-0.06776
6,20071231,0.01858
6,20080131,-0.11552
6,20080229,-0.0234
6,20080331,0.00863
6,20080430,0.07755
6,20080531,0.06664
6,20080630,-0.08774
6,20080731,0.00784
6,20080831,0.0273
6,20080930,-0.12243
6,20081031,-0.17227
6,20081130,-0.105
6,20081231,0.03232
6,20090131,-0.01149
6,20090228,-0.04388
6,20090331,0.12404
6,20090430,0.1489
6,20090531,0.04137
6,20090630,0.04612
6,20090731,0.08779
6,20090831,0.02641
6,20090930,0.05983
6,20091031,-0.00738
6,20091130,0.05413
6,20091231,0.06496
6,20100131,-0.07281
6,20100228,0.0518
6,20100331,0.06891
6,20100430,0.02859
6,20100531,-0.0756
6,20100630,-0.06192
6,20100731,0.07733
6,20100831,-0.05901
6,20100930,0.13782
6,20101031,0.06856
6,20101130,-0.00215
6,20101231,0.06435
6,20110131,0.04149
6,20110228,0.03144
6,20110331,-0.00766
6,20110430,0.03547
6,20110531,-0.01586
6,20110630,-0.02263
6,20110731,0.00741
6,20110831,-0.06089
6,20110930,-0.04295
6,20111031,0.12368
6,20111130,-0.0179
6,20111231,-0.01489
6,20120131,0.09512
6,20120229,0.06661
6,20120331,0.05109
6,20120430,-0.01761
6,20120531,-0.0753
6,20120630,0.03093
6,20120731,0.00948
6,20120831,0.0544
6,20120930,0.01362
6,20121031,-0.06026
6,20121130,0.01623
6,20121231,0.00969
6,20130131,0.03109
6,20130228,0.00636
6,20130331,0.02547
6,20130430,0.01036
6,20130531,0.04794
6,20130630,-0.02334
6,20130731,0.06202
6,20130831,-0.00305
6,20130930,0.04005
6,20131031,0.0526
6,20131130,0.0464
6,20131231,0.04657
6,20140131,-0.02173
6,20140228,0.0447
6,20140331,0.00269
6,20140430,-0.00633
6,20140531,0.03481
6,20140630,0.03434
6,20140731,0.00398
6,20140831,0.04621
6,20140930,-0.01421
6,20141031,0.02075
6,20141130,0.04992
6,20141231,-0.01691
7,19260731,0.00838
7,19260831,0.0219
7,19260930,0.02418
7,19261031,-0.00096
7,19261130,0.0163
7,19261231,0.01994
7,19270131,0.01889
7,19270228,0.03967
7,19270331,0.05486
7,19270430,-0.02218
7,19270531,0.0351
7,19270630,-0.01817
7,19270731,0.03742
7,19270831,0.00443
7,19270930,0.06627
7,19271031,-0.02079
7,19271130,0.02836
7,19271231,0.01345
7,19280131,0.00313
7,19280229,-0.00283
7,19280331,0.01988
7,19280430,0.03154
7,19280531,0.06747
7,19280630,-0.05233
7,19280731,-0.01275
7,19280831,0.04563
7,19280930,0.00148
7,19281031,0.0337
7,19281130,0.06722
7,19281231,-0.0038
7,19290131,0.13383
7,19290228,-0.01144
7,19290331,0.04301
7,19290430,0.03443
7,19290531,-0.08711
7,19290630,0.13732
7,19290731,0.13698
7,19290831,0.11026
7,19290930,-0.01331
7,19291031,-0.15236
7,19291130,-0.09443
7,19291231,0.01049
7,19300131,0.01237
7,19300228,0.07087
7,19300331,0.08893
7,19300430,-0.04484
7,19300531,0.00353
7,19300630,-0.08318
7,19300731,0.01291
7,19300831,0.01732
7,19300930,-0.05228
7,19301031,-0.04077
7,19301130,-0.03285
7,19301231,-0.03793
7,19310131,0.04804
7,19310228,0.05962
7,19310331,-0.03589
7,19310430,-0.04158
7,19310531,-0.08924
7,19310630,0.10249
7,19310731,-0.04837
7,19310831,0.00817
7,19310930,-0.21453
7,19311031,0.0447
7,19311130,-0.0661
7,19311231,-0.07861
7,19320131,-0.04036
7,19320229,0.11803
7,19320331,-0.09801
7,19320430,-0.12213
7,19320531,-0.10679
7,19320630,-0.09449
7,19320731,0.16949
7,19320831,0.28486
7,19320930,0.00251
7,19321031,-0.08058
7,19321130,-0.01119
7,19321231,0.03677
7,19330131,0.00306
7,19330228,-0.07693
7,19330331,-0.05799
7,19330430,0.14117
7,19330531,0.17372
7,19330630,0.10566
7,19330731,-0.04315
7,19330831,0.04659
7,19330930,-0.03502
7,19331031,-0.07157
7,19331130,0.05743
7,19331231,-0.0374
7,19340131,0.05981
7,19340228,0.02175
7,19340331,0.01276
7,19340430,-0.01243
7,19340531,-0.04264
7,19340630,0.01325
7,19340731,-0.04223
7,19340831,0.02571
7,19340930,0.02035
7,19341031,-0.01517
7,19341130,-0.01712
7,19341231,-0.00578
7,19350131,-0.00427
7,19350228,0.01063
7,19350331,-0.00639
7,19350430,0.09156
7,19350531,0.08391
7,19350630,0.05379
7,19350731,0.05798
7,19350831,0.04093
7,19350930,0.04284
7,19351031,0.03205
7,19351130,0.09735
7,19351231,-0.00137
7,19360131,0.04172
7,19360229,0.066
7,19360331,-0.03606
7,19360430,-0.05646
7,19360531,0.06465
7,19360630,0.02443
7,19360731,0.02445
7,19360831,0.01763
7,19360930,0.00365
7,19361031,0.05088
7,19361130,0.03886
7,19361231,-0.00363
7,19370131,-0.00844
7,19370228,-0.03052
7,19370331,-0.02082
7,19370430,-0.05206
7,19370531,0.01569
7,19370630,0.01486
7,19370731,0.03281
7,19370831,-0.02513
7,19370930,-0.02014
7,19371031,-0.05511
7,19371130,-0.03567
7,19371231,-0.01603
7,19380131,-0.02376
7,19380228,-0.02163
7,19380331,-0.17492
7,19380430,0.13605
7,19380531,0.00788
7,19380630,0.12531
7,19380731,0.0137
7,19380831,0.00308
7,19380930,0.00858
7,19381031,0.03566
7,19381130,0.00682
7,19381231,0.02579
7,19390131,0.01821
7,19390228,0.03532
7,19390331,-0.02181
7,19390430,0.02752
7,19390531,0.0562
7,19390630,-0.0378
7,19390731,0.06665
7,19390831,-0.04155
7,19390930,0.02665
7,19391031,0.03097
7,19391130,0.01039
7,19391231,0.02873
7,19400131,-0.00103
7,19400229,0.01054
7,19400331,0.01166
7,19400430,0.00331
7,19400531,-0.14068
7,19400630,0.08747
7,19400731,0.01975
7,19400831,-0.00372
7,19400930,0.01621
7,19401031,0.01644
7,19401130,0.00639
7,19401231,0.02025
7,19410131,-0.02088
7,19410228,-0.02242
7,19410331,0.01837
7,19410430,-0.06361
7,19410531,0.00473
7,19410630,0.05107
7,19410731,-0.00294
7,19410831,0.01063
7,19410930,0.00257
7,19411031,-0.02712
7,19411130,-0.04018
7,19411231,-0.08418
7,19420131,-0.01399
7,19420228,-0.00649
7,19420331,-0.06812
7,19420430,-0.07382
7,19420531,0.07935
7,19420630,-0.02208
7,19420731,0.0449
7,19420831,0.02521
7,19420930,0.02057
7,19421031,0.06244
7,19421130,0.02688
7,19421231,0.00375
7,19430131,0.03802
7,19430228,0.08805
7,19430331,0.00654
7,19430430,0.04187
7,19430531,0.04583
7,19430630,0.02387
7,19430731,-0.00147
7,19430831,0.00932
7,19430930,0.01473
7,19431031,0.00819
7,19431130,-0.01694
7,19431231,0.03165
7,19440131,0.00873
7,19440229,0.00904
7,19440331,0.00769
7,19440430,-0.0057
7,19440531,0.02837
7,19440630,0.03306
7,19440731,-0.00353
7,19440831,0.00672
7,19440930,0.00269
7,19441031,0.00782
7,19441130,0.00697
7,19441231,0.00728
7,19450131,-0.02088
7,19450228,0.02843
7,19450331,-0.00078
7,19450430,0.02537
7,19450531,0.0377
7,19450630,0.02638
7,19450731,0.02211
7,19450831,0.01751
7,19450930,0.0193
7,19451031,0.02366
7,19451130,0.03444
7,19451231,0.00485
7,19460131,0.0191
7,19460228,-0.02777
7,19460331,0.01228
7,19460430,0.01621
7,19460531,0.02846
7,19460630,0.00339
7,19460731,-0.00061
7,19460831,-0.06976
7,19460930,-0.04594
7,19461031,-0.05129
7,19461130,0.01804
7,19461231,0.03786
7,19470131,0.01022
7,19470228,-0.02056
7,19470331,-0.02104
7,19470430,-0.0021
7,19470531,-0.01096
7,19470630,-0.03113
7,19470731,0.00819
7,19470831,0.00397
7,19470930,0.00847
7,19471031,0.00216
7,19471130,-0.02545
7,19471231,0.00454
7,19480131,0.00114
7,19480229,-0.01043
7,19480331,0.01999
7,19480430,0.02664
7,19480531,0.02509
7,19480630,0.00546
7,19480731,-0.01608
7,19480831,0.00011
7,19480930,-0.00237
7,19481031,0.01099
7,19481130,-0.01917
7,19481231,0.01265
7,19490131,-0.01307
7,19490228,-0.00361
7,19490331,0.01347
7,19490430,-0.01657
7,19490531,-0.02178
7,19490630,0.01113
7,19490731,0.0243
7,19490831,0.00982
7,19490930,0.01404
7,19491031,0.01886
7,19491130,0.01679
7,19491231,0.01626
7,19500131,0.01882
7,19500228,0.00681
7,19500331,0.04615
7,19500430,0.02515
7,19500531,0.01971
7,19500630,-0.04169
7,19500731,-0.01296
7,19500831,0.0267
7,19500930,-0.00414
7,19501031,0.00226
7,19501130,-0.00201
7,19501231,0.01945
7,19510131,0.01858
7,19510228,0.04101
7,19510331,-0.0106
7,19510430,0.00805
7,19510531,-0.00331
7,19510630,-0.00025
7,19510731,0.02833
7,19510831,0.02654
7,19510930,-0.00035
7,19511031,-0.01057
7,19511130,0.0052
7,19511231,0.00897
7,19520131,0.00225
7,19520229,-0.00612
7,19520331,0.01258
7,19520430,-0.00732
7,19520531,0.01046
7,19520630,0.0206
7,19520731,0.00261
7,19520831,0.00887
7,19520930,-0.00324
7,19521031,0.00926
7,19521130,0.04077
7,19521231,0.00884
7,19530131,0.00994
7,19530228,-0.00381
7,19530331,-0.00404
7,19530430,-0.01051
7,19530531,0.00389
7,19530630,0.00496
7,19530731,0.00944
7,19530831,-0.00827
7,19530930,0.0179
7,19531031,0.0141
7,19531130,0.02278
7,19531231,0.00556
7,19540131,0.01957
7,19540228,0.02589
7,19540331,0.01757
7,19540430,0.0199
7,19540531,0.01266
7,19540630,0.00512
7,19540731,0.04392
7,19540831,-0.01348
7,19540930,0.02496
7,19541031,-0.00829
7,19541130,0.03482
7,19541231,0.01596
7,19550131,0.00817
7,19550228,0.04035
7,19550331,-0.00147
7,19550430,0.02123
7,19550531,0.01311
7,19550630,0.0074
7,19550731,0.02684
7,19550831,-0.02434
7,19550930,0.01061
7,19551031,-0.01128
7,19551130,0.01685
7,19551231,0.00912
7,19560131,0.01866
7,19560229,0.00175
7,19560331,0.01518
7,19560430,-0.00805
7,19560531,-0.01074
7,19560630,0.01266
7,19560731,0.02712
7,19560831,-0.01393
7,19560930,-0.02833
7,19561031,-0.01348
7,19561130,0.01554
7,19561231,0.02548
7,19570131,0.02945
7,19570228,0.00343
7,19570331,0.01518
7,19570430,0.00466
7,19570531,0.01044
7,19570630,-0.0205
7,19570731,-0.0023
7,19570831,-0.00127
7,19570930,-0.02189
7,19571031,-0.02079
7,19571130,0.01494
7,19571231,0.01284
7,19580131,0.04269
7,19580228,0.00713
7,19580331,0.01195
7,19580430,0.02763
7,19580531,0.02152
7,19580630,0.01717
7,19580731,0.00916
7,19580831,0.02444
7,19580930,0.05064
7,19581031,0.01485
7,19581130,0.02175
7,19581231,0.13433
7,19590131,0.03918
7,19590228,0.04858
7,19590331,-0.00392
7,19590430,0.04632
7,19590531,-0.01032
7,19590630,-0.00882
7,19590731,0.00665
7,19590831,0.00633
7,19590930,-0.00942
7,19591031,0.01422
7,19591130,-0.01186
7,19591231,0.0452
7,19600131,0.00889
7,19600229,0.08404
7,19600331,0.00214
7,19600430,-0.00851
7,19600531,0.04061
7,19600630,-0.00502
7,19600731,0.00118
7,19600831,0.07175
7,19600930,-0.05888
7,19601031,0.00245
7,19601130,0.04215
7,19601231,0.12497
7,19610131,0.07969
7,19610228,0.0078
7,19610331,0.07464
7,19610430,0.00916
7,19610531,-0.0101
7,19610630,-0.03944
7,19610731,0.06521
7,19610831,0.00419
7,19610930,-0.02472
7,19611031,0.00253
7,19611130,0.08587
7,19611231,0.03452
7,19620131,-0.06053
7,19620228,0.04111
7,19620331,-0.02897
7,19620430,-0.04664
7,19620531,-0.06961
7,19620630,-0.08414
7,19620731,0.07579
7,19620831,0.01312
7,19620930,-0.05707
7,19621031,0.02323
7,19621130,0.0669
7,19621231,0.01449
7,19630131,0.04376
7,19630228,-0.01474
7,19630331,0.02216
7,19630430,0.03901
7,19630531,-0.00796
7,19630630,-0.01909
7,19630731,-0.00231
7,19630831,0.04116
7,19630930,0.02416
7,19631031,0.03353
7,19631130,0.04041
7,19631231,-0.00036
7,19640131,0.03337
7,19640229,-0.00302
7,19640331,-0.00825
7,19640430,0.00921
7,19640531,-0.00174
7,19640630,0.04787
7,19640731,-0.01911
7,19640831,-0.01469
7,19640930,-0.0077
7,19641031,-0.00621
7,19641130,-0.01513
7,19641231,0.03032
7,19650131,0.00646
7,19650228,0.00822
7,19650331,-0.01545
7,19650430,0.02135
7,19650531,0.0258
7,19650630,-0.04152
7,19650731,-0.00457
7,19650831,0.01413
7,19650930,0.01202
7,19651031,-0.02228
7,19651130,-0.04045
7,19651231,-0.00643
7,19660131,-0.01005
7,19660228,0.00422
7,19660331,-0.04772
7,19660430,0.01361
7,19660531,-0.02939
7,19660630,0.00345
7,19660731,-0.01116
7,19660831,-0.04456
7,19660930,-0.006
7,19661031,0.08946
7,19661130,-0.02637
7,19661231,0.0308
7,19670131,0.06377
7,19670228,0.02188
7,19670331,0.03114
7,19670430,0.00393
7,19670531,-0.05362
7,19670630,0.02635
7,19670731,-0.06151
7,19670831,-0.01198
7,19670930,0.01311
7,19671031,-0.03399
7,19671130,0.00143
7,19671231,0.00236
7,19680131,0.02629
7,19680229,-0.02349
7,19680331,-0.00964
7,19680430,0.02696
7,19680531,-0.00536
7,19680630,0.0433
7,19680731,-0.00086
7,19680831,0.01407
7,19680930,0.03084
7,19681031,0.03577
7,19681130,0.05304
7,19681231,-0.06447
7,19690131,0.01058
7,19690228,-0.03134
7,19690331,-0.0038
7,19690430,0.07784
7,19690531,0.01121
7,19690630,-0.04027
7,19690731,-0.04366
7,19690831,0.01621
7,19690930,-0.03619
7,19691031,0.03369
7,19691130,0.01309
7,19691231,-0.05411
7,19700131,-0.02331
7,19700228,0.0807
7,19700331,0.02347
7,19700430,-0.08561
7,19700531,-0.03644
7,19700630,-0.08331
7,19700731,0.10407
7,19700831,0.0253
7,19700930,-0.00788
7,19701031,-0.03669
7,19701130,0.06169
7,19701231,0.06938
7,19710131,0.0983
7,19710228,-0.05048
7,19710331,0.0093
7,19710430,0.00943
7,19710531,-0.05149
7,19710630,0.01058
7,19710731,-0.03566
7,19710831,-0.00253
7,19710930,0.00296
7,19711031,-0.0169
7,19711130,0.00444
7,19711231,0.07758
7,19720131,0.01126
7,19720229,0.00421
7,19720331,-0.00212
7,19720430,-0.00878
7,19720531,0.01268
7,19720630,-0.02544
7,19720731,0.00859
7,19720831,0.05248
7,19720930,0.04543
7,19721031,0.02422
7,19721130,0.07245
7,19721231,0.01529
7,19730131,-0.01751
7,19730228,-0.04118
7,19730331,0.00703
7,19730430,0.00598
7,19730531,-0.00747
7,19730630,-0.00374
7,19730731,-0.00169
7,19730831,-0.03668
7,19730930,0.07821
7,19731031,-0.05288
7,19731130,-0.03992
7,19731231,0.04744
7,19740131,0.02288
7,19740228,0.04761
7,19740331,-0.0442
7,19740430,-0.05144
7,19740531,-0.01516
7,19740630,0.00435
7,19740731,-0.07413
7,19740831,0.00245
7,19740930,-0.03622
7,19741031,0.10951
7,19741130,-0.02879
7,19741231,0.01707
7,19750131,0.1139
7,19750228,0.05235
7,19750331,-0.00651
7,19750430,-0.00853
7,19750531,0.03873
7,19750630,0.04164
7,19750731,-0.03936
7,19750831,-0.03515
7,19750930,-0.01112
7,19751031,0.06865
7,19751130,0.04332
7,19751231,0.0001
7,19760131,0.09542
7,19760229,0.03658
7,19760331,0.00738
7,19760430,0.01721
7,19760531,-0.02918
7,19760630,0.03652
7,19760731,0.01242
7,19760831,0.04751
7,19760930,0.01456
7,19761031,0.01157
7,19761130,0.02799
7,19761231,0.03582
7,19770131,0.00102
7,19770228,0.01072
7,19770331,-0.00958
7,19770430,0.00748
7,19770531,0.01616
7,19770630,0.02108
7,19770731,-0.00776
7,19770831,-0.02181
7,19770930,0.03576
7,19771031,-0.04853
7,19771130,0.02334
7,19771231,0.02291
7,19780131,-0.04047
7,19780228,0.04233
7,19780331,0.0266
7,19780430,0.02987
7,19780531,-0.00152
7,19780630,-0.01383
7,19780731,0.016
7,19780831,0.03515
7,19780930,0.01324
7,19781031,-0.04128
7,19781130,0.03151
7,19781231,0.00253
7,19790131,0.03485
7,19790228,-0.00491
7,19790331,0.00634
7,19790430,-0.01652
7,19790531,0.00159
7,19790630,0.01721
7,19790731,-0.00062
